"Edad","Abandono","Viajes","Departamento","DistanciaDesdeCasa","Educacion","CampoDeEducacion","SatisfaccionEnAmbiente","Genero","Implicacion","NivelCargo","Puesto","SatisfaccionEnTrabajo","EstadoCivil","SueldoMensual","NumEmpresasTrabajadas","HorasExtra","PorcentajeAumentoSalarial","Rendimiento","RelacionSatisfaccion","NivelAcciones","AnosTotalesTrabajados","CursosUltimoAno","EquilibrioVidaTrabajo","AnosEnEmpresa","AnosEnPuestoActual","AnosDesdeUltimaPromocion","AnosConJefeActual","BeneficioNeto"
36,"No","Viaja_Raramente","Investigacion & Desarrollo",2,4,"Otro",4,"Mujer",3,2,"Investigador Cientifico",2,"Casado",6962,4,"Si",22,4,4,1,15,2,3,1,0,0,0,77144.9079165072
43,"No","Viaja_frecuentemente","Ventas",2,4,"Ciencias de la Salud",1,"Hombre",3,2,"Ejecutivo de Ventas",4,"Casado",5675,1,"No",20,4,3,1,7,5,3,7,7,7,7,82881.5990006971
27,"No","Viaja_frecuentemente","Investigacion & Desarrollo",5,2,"Ciencias de la Salud",4,"Mujer",3,1,"Tecnico de Laboratorio",4,"Soltero",2379,0,"Si",14,3,3,0,6,3,2,5,4,0,2,29622.6527802998
29,"No","Viaja_frecuentemente","Investigacion & Desarrollo",20,1,"Medicina",4,"Hombre",3,1,"Tecnico de Laboratorio",4,"Casado",3812,1,"No",13,3,2,0,11,3,4,11,8,3,10,133445.411325642
32,"No","Viaja_frecuentemente","Ventas",10,4,"Marketing",4,"Hombre",3,2,"Ejecutivo de Ventas",4,"Soltero",4648,8,"No",13,3,3,0,4,2,4,0,0,0,0,91444.3347463419
42,"No","No_Viaja","Investigacion & Desarrollo",10,4,"Tecnico",3,"Hombre",3,1,"Investigador Cientifico",3,"Casado",2936,3,"No",22,4,2,2,10,1,2,6,3,3,3,28035.9704472475
47,"No","Viaja_Raramente","Investigacion & Desarrollo",9,4,"Ciencias de la Salud",2,"Mujer",3,1,"Tecnico de Laboratorio",3,"Soltero",2105,4,"No",12,3,3,0,7,2,3,2,2,2,0,27958.1214722588
46,"No","Viaja_Raramente","Investigacion & Desarrollo",2,2,"Ciencias de la Salud",4,"Hombre",3,3,"Manufacturing Director",4,"Divorciado",8578,3,"No",14,3,3,1,12,4,2,9,8,4,7,26337.8639607922
28,"No","No_Viaja","Recursos Humanos",1,2,"Ciencias de la Salud",3,"Hombre",3,1,"Recursos Humanos",4,"Divorciado",2706,1,"No",15,3,2,1,3,2,3,3,2,2,2,12682.3917092193
29,"No","Viaja_Raramente","Investigacion & Desarrollo",29,1,"Ciencias de la Salud",4,"Hombre",1,2,"Representante de Salud",3,"Divorciado",6384,8,"No",17,3,4,2,11,3,3,7,0,1,6,47700.1572963047
42,"No","Viaja_Raramente","Investigacion & Desarrollo",8,3,"Ciencias de la Salud",4,"Hombre",3,1,"Tecnico de Laboratorio",3,"Soltero",3968,4,"No",13,3,4,0,8,3,3,0,0,0,0,58096.3022819834
32,"Si","Viaja_Raramente","Ventas",2,4,"Marketing",3,"Hombre",2,2,"Ejecutivo de Ventas",2,"Soltero",9907,7,"Si",12,3,3,0,7,3,2,2,2,2,2,133706.082764661
46,"No","Viaja_Raramente","Ventas",3,3,"Tecnico",1,"Mujer",4,4,"Ejecutivo de Ventas",1,"Divorciado",13225,2,"No",12,3,4,1,25,5,3,19,17,2,8,4994.05387554431
27,"No","Viaja_Raramente","Ventas",23,1,"Medicina",2,"Mujer",2,2,"Representante de Ventas",3,"Casado",3540,1,"No",21,4,4,1,9,5,3,9,8,5,8,24071.8422513889
29,"No","Viaja_Raramente","Recursos Humanos",6,1,"Medicina",4,"Hombre",2,1,"Recursos Humanos",2,"Casado",2804,1,"No",11,3,4,0,1,3,3,1,0,0,0,77614.0390323795
43,"No","Viaja_Raramente","Investigacion & Desarrollo",6,3,"Medicina",1,"Mujer",2,5,"Manager",3,"Casado",19392,7,"No",13,3,4,0,21,2,3,16,12,6,14,68208.239687689
48,"No","Viaja_Raramente","Investigacion & Desarrollo",10,3,"Ciencias de la Salud",4,"Hombre",2,5,"Director de Investigacion",2,"Casado",19665,4,"No",12,3,4,0,29,3,3,22,10,12,9,54574.4444988056
29,"Si","Viaja_frecuentemente","Investigacion & Desarrollo",24,2,"Ciencias de la Salud",4,"Hombre",2,1,"Investigador Cientifico",4,"Soltero",2439,1,"Si",24,4,2,0,1,3,2,1,0,1,0,59716.5547643782
46,"Si","Viaja_Raramente","Ventas",10,3,"Ciencias de la Salud",3,"Mujer",3,3,"Ejecutivo de Ventas",2,"Casado",7314,5,"No",21,4,3,3,14,2,3,8,7,0,7,47988.0120843345
27,"No","Viaja_frecuentemente","Investigacion & Desarrollo",15,3,"Ciencias de la Salud",4,"Mujer",2,1,"Investigador Cientifico",1,"Casado",4774,0,"No",19,3,4,1,8,2,2,7,6,7,3,24995.0081555277
39,"No","Viaja_Raramente","Investigacion & Desarrollo",19,4,"Otro",4,"Hombre",3,2,"Investigador Cientifico",4,"Divorciado",3902,8,"No",14,3,2,3,7,2,3,2,2,2,2,94275.5895201688
55,"No","Viaja_Raramente","Investigacion & Desarrollo",2,4,"Tecnico",2,"Hombre",2,1,"Investigador Cientifico",4,"Casado",2662,8,"No",20,4,2,1,19,2,4,5,2,0,4,78294.6967578635
28,"No","Viaja_Raramente","Ventas",3,3,"Medicina",2,"Mujer",3,1,"Representante de Ventas",2,"Casado",2856,1,"No",19,3,4,1,1,3,3,1,0,0,0,42109.8127418568
30,"Si","Viaja_Raramente","Ventas",9,3,"Medicina",2,"Hombre",3,1,"Representante de Ventas",4,"Soltero",1081,1,"No",13,3,3,0,1,0,2,1,0,0,0,20966.6090957005
22,"Si","Viaja_Raramente","Investigacion & Desarrollo",7,1,"Ciencias de la Salud",4,"Hombre",3,1,"Investigador Cientifico",2,"Soltero",2472,1,"Si",23,4,1,0,1,2,3,1,0,0,0,29423.6504431223
36,"No","Viaja_Raramente","Ventas",10,4,"Tecnico",2,"Mujer",2,2,"Ejecutivo de Ventas",3,"Casado",5673,1,"Si",13,3,1,1,10,4,3,10,9,1,7,106586.073339271
31,"No","Viaja_Raramente","Investigacion & Desarrollo",20,3,"Ciencias de la Salud",2,"Hombre",3,2,"Tecnico de Laboratorio",3,"Divorciado",4197,1,"No",11,3,1,1,10,2,3,10,8,0,2,33041.4823190933
34,"No","Viaja_Raramente","Ventas",4,3,"Ciencias de la Salud",3,"Hombre",3,3,"Ejecutivo de Ventas",4,"Casado",9713,2,"Si",13,3,4,3,9,3,3,5,3,1,0,2208.47084036127
29,"No","Viaja_Raramente","Investigacion & Desarrollo",7,3,"Ciencias de la Salud",4,"Hombre",3,1,"Tecnico de Laboratorio",1,"Soltero",2062,3,"No",14,3,2,0,11,2,3,3,2,1,2,2828.10462757421
37,"No","Viaja_Raramente","Investigacion & Desarrollo",7,4,"Medicina",4,"Hombre",3,2,"Investigador Cientifico",1,"Casado",4284,5,"Si",22,4,3,1,16,2,3,5,3,0,4,85956.7816547894
35,"No","Viaja_Raramente","Investigacion & Desarrollo",16,2,"Otro",4,"Mujer",2,2,"Manufacturing Director",2,"Casado",4788,0,"Si",11,3,4,0,4,2,3,3,2,0,2,11765.3902957265
45,"No","Viaja_Raramente","Investigacion & Desarrollo",25,2,"Ciencias de la Salud",2,"Mujer",2,2,"Manufacturing Director",4,"Casado",5906,0,"No",13,3,4,2,10,2,2,9,8,3,8,22219.0245348527
36,"No","Viaja_frecuentemente","Recursos Humanos",2,1,"Recursos Humanos",2,"Hombre",2,2,"Recursos Humanos",4,"Soltero",3886,1,"No",21,4,4,0,10,2,2,10,1,0,8,54676.7457928418
40,"No","Viaja_Raramente","Investigacion & Desarrollo",1,4,"Ciencias de la Salud",1,"Hombre",3,4,"Manager",1,"Divorciado",16823,2,"No",11,3,1,1,22,3,3,19,7,11,16,40882.3803835118
26,"No","Viaja_Raramente","Investigacion & Desarrollo",1,2,"Ciencias de la Salud",2,"Mujer",2,1,"Investigador Cientifico",3,"Casado",2933,1,"Si",13,3,3,1,1,3,2,1,0,1,0,54820.0055647796
27,"No","Viaja_Raramente","Ventas",2,2,"Medicina",1,"Mujer",4,2,"Ejecutivo de Ventas",3,"Soltero",6500,0,"No",14,3,2,0,9,5,2,8,7,0,7,59955.3062326329
48,"No","Viaja_frecuentemente","Investigacion & Desarrollo",22,3,"Medicina",4,"Mujer",3,4,"Manager",4,"Divorciado",17174,3,"No",11,3,2,1,24,3,3,22,17,4,7,49409.0552298799
44,"No","Viaja_Raramente","Investigacion & Desarrollo",1,4,"Ciencias de la Salud",2,"Hombre",4,2,"Representante de Salud",1,"Casado",5033,2,"No",15,3,4,1,10,5,3,2,0,2,2,12616.5063928248
34,"Si","No_Viaja","Investigacion & Desarrollo",16,4,"Tecnico",4,"Hombre",1,1,"Investigador Cientifico",1,"Casado",2307,1,"Si",23,4,2,1,5,2,3,5,2,3,0,90251.3655039474
56,"Si","Viaja_Raramente","Investigacion & Desarrollo",24,2,"Ciencias de la Salud",1,"Hombre",3,1,"Tecnico de Laboratorio",4,"Soltero",2587,1,"No",16,3,4,0,5,3,3,4,2,1,0,2858.98610984309
36,"No","Viaja_Raramente","Ventas",17,2,"Marketing",3,"Hombre",2,2,"Ejecutivo de Ventas",2,"Casado",5507,2,"No",16,3,3,2,12,1,1,4,2,1,3,22125.8406055317
41,"No","Viaja_Raramente","Ventas",8,3,"Marketing",3,"Mujer",3,2,"Ejecutivo de Ventas",2,"Casado",4393,5,"No",21,4,3,1,14,3,3,5,4,1,4,12721.3851388958
42,"No","Viaja_Raramente","Investigacion & Desarrollo",6,3,"Medicina",3,"Hombre",3,3,"Director de Investigacion",1,"Casado",13348,9,"No",13,3,2,1,18,3,4,13,7,5,7,68816.3797151232
31,"No","Viaja_Raramente","Ventas",10,2,"Medicina",3,"Mujer",3,2,"Ejecutivo de Ventas",4,"Divorciado",6583,2,"Si",11,3,4,1,8,2,3,5,2,1,4,63481.0713209533
34,"No","Viaja_Raramente","Ventas",3,1,"Medicina",4,"Mujer",2,2,"Ejecutivo de Ventas",4,"Casado",8103,3,"Si",12,3,3,0,9,3,2,4,2,0,1,726.217063192184
31,"No","Viaja_Raramente","Investigacion & Desarrollo",4,3,"Medicina",1,"Mujer",4,1,"Tecnico de Laboratorio",3,"Divorciado",3978,8,"No",12,3,2,1,4,0,2,2,2,2,2,27971.7240766107
26,"No","Viaja_frecuentemente","Investigacion & Desarrollo",6,3,"Otro",3,"Hombre",4,1,"Tecnico de Laboratorio",4,"Casado",2544,0,"No",18,3,1,1,8,3,3,7,7,7,7,29317.8752522079
45,"No","Viaja_frecuentemente","Investigacion & Desarrollo",1,4,"Medicina",2,"Hombre",3,2,"Representante de Salud",3,"Soltero",5399,4,"No",12,3,3,0,12,3,3,4,2,0,3,9010.02340131324
33,"No","Viaja_Raramente","Ventas",10,4,"Marketing",2,"Hombre",3,2,"Ejecutivo de Ventas",3,"Soltero",5487,1,"No",14,3,2,0,10,2,2,10,4,0,9,11351.1946595905
28,"No","Viaja_frecuentemente","Ventas",1,2,"Ciencias de la Salud",3,"Hombre",2,2,"Ejecutivo de Ventas",4,"Casado",6834,1,"Si",12,3,3,1,7,2,3,7,7,0,7,2916.21017703153
29,"Si","Viaja_frecuentemente","Ventas",24,3,"Tecnico",3,"Hombre",4,1,"Representante de Ventas",1,"Soltero",1091,1,"No",17,3,4,0,1,0,3,1,0,0,0,28108.3112610261
39,"No","No_Viaja","Ventas",21,4,"Ciencias de la Salud",1,"Mujer",1,2,"Ejecutivo de Ventas",3,"Casado",5736,6,"No",19,3,3,1,10,1,3,3,2,1,2,68312.8128166584
27,"No","Viaja_Raramente","Investigacion & Desarrollo",2,4,"Tecnico",2,"Hombre",3,1,"Investigador Cientifico",2,"Casado",2226,1,"No",11,3,3,1,6,3,2,5,3,1,2,37005.1307906974
34,"No","Viaja_frecuentemente","Investigacion & Desarrollo",22,4,"Otro",3,"Hombre",2,2,"Investigador Cientifico",4,"Casado",5747,1,"Si",15,3,2,0,16,3,3,15,10,6,11,45118.0502004396
28,"Si","Viaja_Raramente","Ventas",13,2,"Marketing",4,"Mujer",3,2,"Ejecutivo de Ventas",3,"Soltero",9854,3,"Si",11,3,4,0,6,0,3,2,0,2,2,51611.5457132121
47,"No","No_Viaja","Investigacion & Desarrollo",14,4,"Tecnico",3,"Hombre",3,2,"Investigador Cientifico",2,"Casado",5467,8,"No",18,3,3,1,16,4,4,8,7,1,7,19139.8068693783
56,"No","Viaja_Raramente","Ventas",11,5,"Marketing",4,"Mujer",2,2,"Ejecutivo de Ventas",1,"Casado",5380,4,"No",16,3,3,1,6,3,3,0,0,0,0,18271.4357035943
39,"No","Viaja_Raramente","Investigacion & Desarrollo",9,2,"Medicina",1,"Hombre",3,2,"Manufacturing Director",1,"Casado",5151,1,"No",25,4,4,1,10,3,3,10,0,7,9,25216.4450524518
38,"No","Viaja_frecuentemente","Investigacion & Desarrollo",8,3,"Medicina",4,"Mujer",2,2,"Investigador Cientifico",2,"Divorciado",2133,1,"Si",16,3,3,1,20,3,3,20,11,0,7,59800.4592206622
58,"No","Viaja_Raramente","Ventas",21,3,"Ciencias de la Salud",4,"Mujer",3,4,"Manager",4,"Casado",17875,4,"Si",13,3,3,1,29,2,2,1,0,0,0,1484.42390724555
32,"Si","Viaja_frecuentemente","Investigacion & Desarrollo",5,2,"Ciencias de la Salud",1,"Mujer",4,1,"Investigador Cientifico",3,"Soltero",2432,3,"Si",14,3,1,0,8,2,3,4,1,0,3,10043.905193368
38,"No","Viaja_Raramente","Investigacion & Desarrollo",9,2,"Ciencias de la Salud",2,"Hombre",3,1,"Investigador Cientifico",4,"Divorciado",4771,2,"No",19,3,4,2,10,0,4,5,2,0,3,25101.660998766
49,"No","Viaja_frecuentemente","Investigacion & Desarrollo",2,1,"Ciencias de la Salud",2,"Hombre",3,5,"Director de Investigacion",4,"Casado",19161,3,"No",15,3,4,0,28,3,3,5,4,4,3,78702.7266688332
42,"No","Viaja_Raramente","Ventas",12,4,"Marketing",2,"Hombre",3,2,"Ejecutivo de Ventas",4,"Divorciado",5087,3,"Si",12,3,3,2,14,4,3,0,0,0,0,32913.7315460562
27,"Si","Viaja_frecuentemente","Recursos Humanos",22,3,"Recursos Humanos",1,"Mujer",2,1,"Recursos Humanos",2,"Casado",2863,1,"No",12,3,1,0,1,2,3,1,0,0,0,3902.71648205203
35,"No","Viaja_Raramente","Ventas",18,4,"Medicina",2,"Hombre",3,2,"Ejecutivo de Ventas",1,"Casado",5561,0,"No",16,3,4,1,6,2,1,5,3,0,4,51744.0718256652
28,"No","No_Viaja","Investigacion & Desarrollo",16,3,"Medicina",3,"Hombre",3,1,"Investigador Cientifico",3,"Soltero",2144,1,"No",14,3,3,0,5,3,2,5,3,1,4,25422.3149262579
31,"No","No_Viaja","Investigacion & Desarrollo",3,2,"Medicina",3,"Hombre",3,1,"Investigador Cientifico",1,"Divorciado",3065,1,"Si",13,3,4,1,4,3,4,4,2,2,3,88720.8531981572
36,"No","No_Viaja","Investigacion & Desarrollo",9,4,"Ciencias de la Salud",1,"Hombre",4,1,"Tecnico de Laboratorio",2,"Casado",2810,1,"No",22,4,2,0,5,3,3,5,4,0,2,59602.5460892413
34,"No","Viaja_Raramente","Ventas",1,3,"Marketing",1,"Hombre",3,3,"Ejecutivo de Ventas",4,"Soltero",9888,1,"No",21,4,1,0,14,3,2,14,8,2,1,15585.0046557567
34,"No","Viaja_Raramente","Ventas",13,4,"Medicina",4,"Hombre",3,3,"Ejecutivo de Ventas",3,"Divorciado",8628,1,"No",18,3,3,1,9,2,2,8,7,1,1,37406.6761212853
26,"No","Viaja_Raramente","Investigacion & Desarrollo",1,3,"Medicina",3,"Hombre",3,1,"Tecnico de Laboratorio",1,"Soltero",2867,0,"No",13,3,4,0,8,6,2,7,7,7,6,43812.4608345573
29,"No","Viaja_Raramente","Investigacion & Desarrollo",1,3,"Ciencias de la Salud",1,"Hombre",3,2,"Representante de Salud",1,"Casado",5373,0,"No",12,3,1,1,6,5,2,5,3,0,2,8207.4741254068
32,"No","No_Viaja","Investigacion & Desarrollo",15,4,"Medicina",3,"Mujer",3,2,"Representante de Salud",4,"Divorciado",6667,5,"No",18,3,2,1,9,6,3,5,1,1,2,80522.6786902148
31,"No","Viaja_frecuentemente","Investigacion & Desarrollo",1,3,"Ciencias de la Salud",4,"Hombre",1,2,"Investigador Cientifico",1,"Casado",5003,1,"No",21,4,2,0,10,6,3,10,8,8,7,35840.576026481
28,"Si","Viaja_Raramente","Investigacion & Desarrollo",17,3,"Tecnico",3,"Hombre",2,1,"Tecnico de Laboratorio",4,"Divorciado",2367,5,"No",12,3,1,1,6,2,2,4,1,0,3,77101.8236251904
38,"No","Viaja_Raramente","Ventas",1,3,"Ciencias de la Salud",1,"Hombre",2,1,"Representante de Ventas",1,"Soltero",2858,4,"No",14,3,1,0,20,3,2,1,0,0,0,28075.8441803311
35,"No","Viaja_Raramente","Ventas",7,4,"Ciencias de la Salud",3,"Mujer",3,2,"Ejecutivo de Ventas",4,"Casado",5204,1,"Si",11,3,4,0,10,2,3,10,8,0,9,52920.6934803576
27,"No","Viaja_Raramente","Ventas",9,3,"Marketing",4,"Hombre",3,2,"Ejecutivo de Ventas",4,"Soltero",4105,1,"No",14,3,1,0,7,5,3,7,7,0,7,56229.0190489506
32,"No","Viaja_Raramente","Investigacion & Desarrollo",5,4,"Ciencias de la Salud",4,"Hombre",2,2,"Manufacturing Director",4,"Soltero",9679,8,"No",24,4,2,0,8,1,3,1,0,0,0,21324.5037022447
31,"Si","Viaja_frecuentemente","Ventas",26,4,"Marketing",1,"Hombre",3,2,"Ejecutivo de Ventas",4,"Casado",5617,1,"Si",11,3,3,0,10,4,3,10,7,0,8,18182.8769096491
53,"Si","Viaja_Raramente","Ventas",24,4,"Ciencias de la Salud",1,"Hombre",3,3,"Ejecutivo de Ventas",1,"Soltero",10448,6,"Si",13,3,2,0,15,2,2,2,2,2,2,66825.5754476964
54,"No","Viaja_Raramente","Investigacion & Desarrollo",9,2,"Ciencias de la Salud",1,"Mujer",3,2,"Investigador Cientifico",3,"Casado",2897,3,"No",11,3,3,2,9,6,2,4,3,2,3,90113.4828034602
33,"No","Viaja_frecuentemente","Investigacion & Desarrollo",7,2,"Ciencias de la Salud",4,"Hombre",3,2,"Representante de Salud",3,"Divorciado",5968,1,"No",20,4,3,3,9,2,3,9,7,2,8,44345.4345409906
43,"No","Viaja_Raramente","Investigacion & Desarrollo",11,3,"Ciencias de la Salud",1,"Hombre",3,3,"Representante de Salud",3,"Casado",7510,1,"No",17,3,2,1,10,1,3,10,9,0,9,88606.5340996816
38,"No","Viaja_frecuentemente","Recursos Humanos",1,4,"Otro",4,"Hombre",3,1,"Recursos Humanos",2,"Casado",2991,0,"Si",11,3,2,1,7,2,3,6,2,1,2,5.28593909579649
55,"No","Viaja_Raramente","Recursos Humanos",26,4,"Recursos Humanos",3,"Hombre",4,5,"Manager",2,"Casado",19636,4,"Si",18,3,1,1,35,0,3,10,9,1,4,60418.0157473417
31,"No","Viaja_Raramente","Investigacion & Desarrollo",2,1,"Medicina",4,"Mujer",1,1,"Tecnico de Laboratorio",4,"Divorciado",1129,1,"Si",11,3,3,3,1,4,3,1,0,0,0,30144.496279822
39,"No","Viaja_Raramente","Ventas",15,4,"Marketing",2,"Hombre",3,4,"Ejecutivo de Ventas",1,"Soltero",13341,0,"No",12,3,1,0,21,3,3,20,8,11,10,20528.5122909471
42,"No","No_Viaja","Investigacion & Desarrollo",23,2,"Ciencias de la Salud",4,"Hombre",2,2,"Investigador Cientifico",3,"Soltero",4332,1,"No",12,3,4,0,20,2,3,20,9,3,7,44061.2959010025
31,"No","No_Viaja","Investigacion & Desarrollo",10,3,"Medicina",3,"Mujer",3,3,"Director de Investigacion",3,"Casado",11031,4,"No",20,4,3,1,13,2,4,11,7,4,8,18816.7818118131
54,"No","Viaja_Raramente","Investigacion & Desarrollo",10,3,"Medicina",3,"Mujer",3,2,"Manufacturing Director",1,"Soltero",4440,6,"Si",19,3,4,0,9,3,3,5,2,1,4,50797.8155521209
24,"No","Viaja_Raramente","Investigacion & Desarrollo",1,2,"Ciencias de la Salud",2,"Hombre",2,2,"Representante de Salud",3,"Soltero",4617,1,"No",12,3,2,0,4,2,2,4,3,1,2,66693.9520309341
23,"No","Viaja_Raramente","Investigacion & Desarrollo",12,2,"Otro",4,"Hombre",3,1,"Tecnico de Laboratorio",4,"Soltero",2647,1,"No",13,3,3,0,5,6,4,5,2,1,4,-10847.7589228599
40,"No","Viaja_frecuentemente","Investigacion & Desarrollo",11,3,"Tecnico",4,"Mujer",3,2,"Tecnico de Laboratorio",3,"Casado",6323,1,"No",11,3,1,1,10,2,4,10,9,9,4,40701.0970195357
40,"No","Viaja_Raramente","Ventas",2,2,"Marketing",2,"Mujer",3,2,"Ejecutivo de Ventas",2,"Casado",5677,3,"No",14,3,3,1,15,4,3,11,8,5,10,68865.661327857
25,"No","Viaja_Raramente","Recursos Humanos",2,3,"Recursos Humanos",3,"Mujer",3,1,"Recursos Humanos",2,"Casado",2187,4,"No",14,3,3,0,6,3,3,2,0,1,2,64019.9101726567
30,"No","Viaja_Raramente","Investigacion & Desarrollo",1,2,"Medicina",4,"Hombre",3,1,"Tecnico de Laboratorio",2,"Casado",3748,1,"No",13,3,3,0,12,6,2,12,8,1,7,24505.4486114531
25,"No","Viaja_Raramente","Investigacion & Desarrollo",2,1,"Otro",4,"Hombre",3,1,"Tecnico de Laboratorio",3,"Divorciado",3977,6,"Si",19,3,3,1,7,2,2,2,2,0,2,44202.5373744266
47,"No","Viaja_Raramente","Investigacion & Desarrollo",25,3,"Medicina",1,"Hombre",3,3,"Representante de Salud",3,"Soltero",8633,2,"No",23,4,2,0,25,3,3,17,14,12,11,37447.5922404851
33,"No","No_Viaja","Investigacion & Desarrollo",1,2,"Medicina",2,"Hombre",2,1,"Tecnico de Laboratorio",3,"Divorciado",2008,1,"No",12,3,3,3,1,2,2,1,1,0,0,23318.6878412972
38,"No","Viaja_Raramente","Ventas",1,4,"Ciencias de la Salud",4,"Hombre",3,2,"Ejecutivo de Ventas",2,"Casado",4440,0,"No",15,3,1,2,16,3,3,15,13,5,8,2707.73039131922
31,"No","Viaja_Raramente","Ventas",2,2,"Ciencias de la Salud",1,"Hombre",3,1,"Representante de Ventas",3,"Casado",3067,0,"No",19,3,3,1,3,1,3,2,2,1,2,641.861053716093
38,"No","Viaja_frecuentemente","Investigacion & Desarrollo",6,4,"Ciencias de la Salud",1,"Hombre",2,2,"Manufacturing Director",3,"Casado",5321,2,"No",11,3,4,1,10,1,3,8,3,7,7,40026.3630057582
42,"No","Viaja_Raramente","Investigacion & Desarrollo",18,4,"Ciencias de la Salud",4,"Hombre",3,2,"Investigador Cientifico",1,"Divorciado",5410,6,"Si",17,3,3,1,9,3,2,4,3,1,2,22387.6818207519
41,"No","Viaja_Raramente","Investigacion & Desarrollo",1,3,"Ciencias de la Salud",4,"Hombre",3,1,"Investigador Cientifico",4,"Casado",2782,3,"No",22,4,1,1,12,3,3,5,3,1,0,31737.5759011732
47,"No","No_Viaja","Investigacion & Desarrollo",1,1,"Medicina",3,"Mujer",3,3,"Director de Investigacion",2,"Casado",11957,0,"No",18,3,1,2,14,3,1,13,8,5,12,81978.6039349419
35,"No","Viaja_Raramente","Investigacion & Desarrollo",11,4,"Medicina",4,"Hombre",3,1,"Tecnico de Laboratorio",3,"Casado",2660,7,"Si",11,3,3,1,5,3,3,2,2,2,2,36076.4660363231
22,"No","Viaja_Raramente","Investigacion & Desarrollo",1,2,"Ciencias de la Salud",4,"Hombre",3,1,"Investigador Cientifico",3,"Soltero",3375,0,"No",12,3,4,0,4,2,4,3,2,1,2,56736.8256860512
35,"No","Viaja_Raramente","Investigacion & Desarrollo",9,4,"Medicina",2,"Hombre",3,2,"Investigador Cientifico",3,"Soltero",5098,1,"No",19,3,2,0,10,5,3,10,7,0,8,81688.9715604909
33,"No","Viaja_Raramente","Investigacion & Desarrollo",15,2,"Medicina",2,"Mujer",3,2,"Representante de Salud",4,"Casado",4878,0,"Si",13,3,1,1,10,6,3,9,7,8,1,68266.6886640228
32,"No","Viaja_Raramente","Investigacion & Desarrollo",29,4,"Ciencias de la Salud",3,"Mujer",2,1,"Tecnico de Laboratorio",2,"Soltero",2837,1,"No",13,3,3,0,6,3,3,6,2,4,1,4990.36980078831
40,"No","Viaja_Raramente","Investigacion & Desarrollo",1,4,"Ciencias de la Salud",1,"Hombre",3,1,"Tecnico de Laboratorio",4,"Casado",2406,8,"No",19,3,3,2,8,3,2,1,0,0,0,15528.5330620985
32,"No","Viaja_Raramente","Ventas",1,4,"Medicina",2,"Hombre",2,1,"Representante de Ventas",2,"Casado",2269,0,"No",14,3,2,1,3,2,3,2,2,2,2,75477.4086162249
39,"No","Viaja_Raramente","Investigacion & Desarrollo",24,1,"Ciencias de la Salud",1,"Hombre",3,2,"Investigador Cientifico",4,"Soltero",4108,7,"No",13,3,1,0,18,2,3,7,7,1,7,36889.9701514274
38,"No","Viaja_Raramente","Investigacion & Desarrollo",10,3,"Medicina",2,"Mujer",1,3,"Director de Investigacion",3,"Casado",13206,3,"No",12,3,1,1,20,3,3,18,16,1,11,39522.4809826413
32,"No","Viaja_Raramente","Ventas",1,4,"Marketing",3,"Mujer",3,3,"Ejecutivo de Ventas",4,"Casado",10422,1,"No",19,3,3,2,14,3,3,14,10,5,7,14896.081664855
37,"No","Viaja_Raramente","Investigacion & Desarrollo",10,3,"Ciencias de la Salud",3,"Mujer",4,3,"Director de Investigacion",4,"Casado",13744,1,"Si",25,4,1,1,16,2,3,16,11,6,8,65817.4243821023
25,"No","Viaja_Raramente","Ventas",8,2,"Otro",1,"Mujer",3,2,"Ejecutivo de Ventas",3,"Divorciado",4907,0,"Si",22,4,2,1,6,3,2,5,3,0,4,27711.1210912349
52,"No","No_Viaja","Ventas",29,4,"Ciencias de la Salud",1,"Hombre",3,1,"Representante de Ventas",4,"Divorciado",3482,2,"No",15,3,2,2,16,3,2,9,8,0,0,104332.869715078
44,"No","Viaja_Raramente","Investigacion & Desarrollo",1,3,"Medicina",2,"Hombre",3,1,"Investigador Cientifico",4,"Soltero",2436,6,"Si",12,3,3,0,6,2,3,4,3,1,2,58540.6171046088
21,"No","Viaja_Raramente","Ventas",5,1,"Medicina",3,"Hombre",3,1,"Representante de Ventas",1,"Soltero",2380,1,"Si",11,3,4,0,2,6,3,2,2,1,2,72490.1376417969
39,"No","No_Viaja","Investigacion & Desarrollo",9,3,"Ciencias de la Salud",4,"Hombre",3,5,"Manager",4,"Soltero",19431,2,"No",13,3,3,0,21,3,2,6,0,1,3,19313.576476882
23,"Si","Viaja_frecuentemente","Ventas",9,3,"Marketing",4,"Hombre",3,1,"Representante de Ventas",1,"Casado",1790,1,"No",19,3,1,1,1,0,2,1,0,1,0,20317.5728742932
36,"No","Viaja_Raramente","Ventas",3,3,"Medicina",1,"Mujer",2,3,"Ejecutivo de Ventas",4,"Casado",7644,0,"No",19,3,3,2,10,2,3,9,7,3,4,119741.645133643
36,"No","Viaja_frecuentemente","Investigacion & Desarrollo",4,2,"Ciencias de la Salud",4,"Mujer",3,2,"Manufacturing Director",2,"Divorciado",5131,7,"No",13,3,2,3,18,3,3,4,2,0,2,41092.2165684837
56,"No","No_Viaja","Investigacion & Desarrollo",1,4,"Ciencias de la Salud",3,"Hombre",3,2,"Representante de Salud",3,"Divorciado",6306,1,"No",21,4,1,1,13,2,2,13,12,1,9,23240.482548454
